location,size,total_sqft,bath,price,price_per_sqft,bhk
KR Puram,7,2800.0,6,110.0,3928.571428571429,7
KR Puram,2,1020.0,2,39.0,3823.529411764706,2
KR Puram,2,1200.0,2,75.0,6250.0,2
KR Puram,2,1245.0,2,60.0,4819.277108433735,2
Kadubeesanahalli,3,1665.0,3,70.0,4204.204204204204,3
Kadubeesanahalli,3,1532.0,3,115.0,7506.527415143603,3
Kadubeesanahalli,3,1545.0,2,66.0,4271.844660194175,3
Kadubeesanahalli,3,1424.0,2,75.0,5266.853932584269,3
Kadubeesanahalli,2,1257.0,2,93.0,7398.568019093079,2
Kadubeesanahalli,3,1365.0,3,80.0,5860.805860805861,3
Kadubeesanahalli,2,1257.0,2,105.0,8353.221957040572,2
Kadubeesanahalli,2,1184.0,2,55.0,4645.27027027027,2
Kadubeesanahalli,2,1185.0,2,55.0,4641.350210970464,2
Kadubeesanahalli,2,1140.0,2,78.0,6842.105263157895,2
Kadugodi,3,1762.0,3,91.45,5190.124858115778,3
Kadugodi,2,1198.0,2,58.0,4841.402337228715,2
Kadugodi,3,1890.0,4,127.0,6719.576719576719,3
Kadugodi,4,3750.0,4,210.0,5600.0,4
Kadugodi,3,1762.0,3,110.0,6242.905788876277,3
Kadugodi,3,1900.0,3,108.0,5684.210526315789,3
Kadugodi,2,1314.0,2,68.2,5190.258751902587,2
Kadugodi,3,1645.0,2,82.0,4984.802431610942,3
Kadugodi,2,1100.0,2,45.0,4090.909090909091,2
Kadugodi,2,1314.0,2,78.0,5936.07305936073,2
Kadugodi,3,1762.0,3,112.0,6356.413166855846,3
Kadugodi,2,1314.0,2,83.0,6316.590563165905,2
Kadugodi,1,840.0,1,40.7,4845.238095238095,1
Kadugodi,3,1351.0,2,78.0,5773.501110288675,3
Kadugodi,2,1010.0,2,50.0,4950.495049504951,2
Kadugodi,3,1890.0,4,125.0,6613.756613756614,3
Kadugodi,2,1152.0,2,61.0,5295.138888888889,2
Kadugodi,2,1394.0,2,56.0,4017.216642754663,2
Kadugodi,3,1762.0,3,112.0,6356.413166855846,3
Kadugodi,3,1890.0,4,125.0,6613.756613756614,3
Kadugodi,2,1088.0,2,44.0,4044.117647058824,2
Kadugodi,3,1875.0,2,110.0,5866.666666666667,3
Kadugodi,2,1150.0,2,42.0,3652.1739130434794,2
Kadugodi,3,1762.0,3,109.0,6186.152099886493,3
Kadugodi,2,1314.0,2,80.0,6088.2800608828,2
Kadugodi,2,1196.0,2,60.0,5016.722408026756,2
Kaggadasapura,3,1280.0,2,56.0,4375.0,3
Kaggadasapura,2,1275.0,2,52.0,4078.43137254902,2
Kaggadasapura,4,2150.0,4,100.0,4651.162790697675,4
Kaggadasapura,2,1150.0,2,42.0,3652.1739130434794,2
Kaggadasapura,2,1110.0,2,53.0,4774.774774774774,2
Kaggadasapura,2,1060.0,2,48.0,4528.301886792453,2
Kaggadasapura,2,1063.0,2,42.0,3951.081843838194,2
Kaggadasapura,3,1470.0,2,75.0,5102.040816326531,3
Kaggadasapura,2,1050.0,2,48.0,4571.428571428572,2
Kaggadasapura,2,1132.0,2,42.0,3710.2473498233217,2
Kaggadasapura,2,1100.0,2,58.0,5272.727272727273,2
Kaggadasapura,2,1325.0,2,50.0,3773.5849056603774,2
Kaggadasapura,2,1200.0,2,53.0,4416.666666666667,2
Kaggadasapura,2,1035.0,2,45.5,4396.135265700483,2
Kaggadasapura,2,1180.0,1,50.0,4237.28813559322,2
Kaggadasapura,2,1140.0,2,46.0,4035.0877192982457,2
Kaggadasapura,3,1340.0,3,66.0,4925.373134328358,3
Kaggadasapura,3,1500.0,3,75.0,5000.0,3
Kaggadasapura,2,1215.0,2,43.0,3539.0946502057614,2
Kaggadasapura,2,1225.0,2,48.0,3918.367346938776,2
Kaggadasapura,3,1540.0,3,75.0,4870.12987012987,3
Kaggadasapura,2,1240.0,2,45.0,3629.032258064516,2
Kaggadasapura,3,1560.0,2,72.0,4615.384615384615,3
Kaggadasapura,2,1240.0,2,58.58,4724.193548387097,2
Kaggadasapura,2,1000.0,2,43.0,4300.0,2
Kaggadasapura,2,1225.0,2,48.0,3918.367346938776,2
Kaggadasapura,2,960.0,2,45.0,4687.5,2
Kaggadasapura,2,775.0,2,29.5,3806.451612903226,2
Kaggadasapura,3,1455.0,3,75.0,5154.639175257732,3
Kaggadasapura,2,1045.0,2,55.0,5263.1578947368425,2
Kaggadasapura,3,1654.0,3,70.0,4232.1644498186215,3
Kaggadasapura,2,1106.0,2,40.0,3616.636528028933,2
Kaggadasapura,3,1485.0,2,70.0,4713.804713804714,3
Kaggadasapura,2,1175.0,2,50.0,4255.31914893617,2
Kaggadasapura,2,1105.0,2,39.5,3574.660633484163,2
Kaggadasapura,3,1500.0,2,75.0,5000.0,3
Kaggadasapura,3,1400.0,2,68.0,4857.142857142857,3
Kaggadasapura,2,1150.0,2,45.0,3913.0434782608695,2
Kaggalipura,1,700.0,1,38.0,5428.571428571428,1
Kaggalipura,1,700.0,1,36.0,5142.857142857143,1
Kaggalipura,2,950.0,2,48.0,5052.631578947368,2
Kaggalipura,2,1000.0,2,60.0,6000.0,2
Kaggalipura,2,950.0,2,50.0,5263.1578947368425,2
Kaggalipura,2,950.0,2,47.0,4947.368421052632,2
Kaggalipura,3,1150.0,2,62.0,5391.304347826087,3
Kaggalipura,1,700.0,1,35.0,5000.0,1
Kaggalipura,2,950.0,2,45.0,4736.8421052631575,2
Kaggalipura,2,950.0,2,60.0,6315.789473684211,2
Kaikondrahalli,3,1645.0,3,100.0,6079.0273556231,3
Kaikondrahalli,2,1115.0,2,50.0,4484.304932735426,2
Kaikondrahalli,3,1220.0,3,56.0,4590.163934426229,3
Kaikondrahalli,2,1300.0,2,61.0,4692.307692307692,2
Kaikondrahalli,4,1700.0,4,108.0,6352.941176470588,4
Kaikondrahalli,3,1342.0,3,92.0,6855.439642324888,3
Kaikondrahalli,3,1605.0,3,105.0,6542.056074766355,3
Kaikondrahalli,2,1253.0,2,81.5,6504.38946528332,2
Kaikondrahalli,2,991.0,2,64.0,6458.123107971745,2
Kaikondrahalli,2,1250.0,2,78.0,6240.0,2
Kaikondrahalli,6,3381.0,6,225.0,6654.835847382431,6
Kalena Agrahara,2,1200.0,2,50.0,4166.666666666667,2
Kalena Agrahara,3,1804.0,3,120.0,6651.884700665189,3
Kalena Agrahara,3,1425.0,2,70.0,4912.2807017543855,3
Kalena Agrahara,2,1325.0,2,76.0,5735.8490566037735,2
Kalena Agrahara,3,1450.0,2,85.0,5862.068965517241,3
Kalena Agrahara,2,980.0,2,40.0,4081.6326530612246,2
Kalena Agrahara,2,1187.0,2,52.0,4380.791912384162,2
Kalena Agrahara,2,800.0,2,30.0,3750.0,2
Kalena Agrahara,3,1565.0,3,78.0,4984.025559105431,3
Kalena Agrahara,1,610.0,1,39.0,6393.44262295082,1
Kalena Agrahara,2,1040.0,2,45.0,4326.923076923077,2
Kalena Agrahara,3,1450.0,3,100.0,6896.551724137931,3
Kalena Agrahara,2,1200.0,2,45.0,3750.0,2
Kalena Agrahara,3,1902.0,3,89.0,4679.284963196636,3
Kalena Agrahara,2,800.0,2,40.0,5000.0,2
Kalena Agrahara,2,1222.0,2,48.0,3927.986906710311,2
Kalena Agrahara,2,900.0,2,40.0,4444.444444444444,2
Kalena Agrahara,3,1837.0,2,95.0,5171.475231355471,3
Kalena Agrahara,3,1510.0,3,78.0,5165.562913907284,3
Kalena Agrahara,2,1354.0,2,70.0,5169.8670605613,2
Kalena Agrahara,2,1200.0,3,70.0,5833.333333333333,2
Kalena Agrahara,2,1354.0,2,71.0,5243.722304283604,2
Kalyan nagar,3,1375.0,3,75.0,5454.545454545455,3
Kalyan nagar,2,820.0,2,39.0,4756.09756097561,2
Kalyan nagar,4,3800.0,5,300.0,7894.736842105263,4
Kalyan nagar,3,1640.0,3,88.0,5365.8536585365855,3
Kalyan nagar,2,1080.0,2,73.0,6759.259259259259,2
Kalyan nagar,4,2422.0,3,150.0,6193.228736581338,4
Kalyan nagar,2,1280.0,2,48.0,3750.0,2
Kalyan nagar,2,1198.0,2,65.0,5425.709515859767,2
Kalyan nagar,2,1250.0,2,65.0,5200.0,2
Kalyan nagar,2,1190.0,2,60.0,5042.016806722689,2
Kalyan nagar,2,1086.0,2,44.5,4097.605893186003,2
Kalyan nagar,3,2285.0,4,165.0,7221.006564551422,3
Kalyan nagar,2,1100.0,2,70.0,6363.636363636364,2
Kambipura,2,883.0,2,45.0,5096.262740656852,2
Kambipura,3,1082.0,2,56.0,5175.600739371535,3
Kambipura,2,883.0,2,45.0,5096.262740656852,2
Kambipura,2,883.0,2,39.0,4416.761041902605,2
Kambipura,2,883.0,2,45.0,5096.262740656852,2
Kambipura,2,883.0,2,39.0,4416.761041902605,2
Kambipura,3,1082.0,2,55.0,5083.179297597043,3
Kambipura,2,883.0,2,37.0,4190.260475651189,2
Kambipura,2,883.0,2,44.0,4983.012457531144,2
Kambipura,2,883.0,2,37.0,4190.260475651189,2
Kambipura,2,883.0,2,39.0,4416.761041902605,2
Kambipura,2,883.0,2,37.01,4191.392978482446,2
Kambipura,2,883.0,2,39.0,4416.761041902605,2
Kambipura,2,883.0,2,45.0,5096.262740656852,2
Kambipura,2,883.0,2,39.0,4416.761041902605,2
Kambipura,3,1082.0,2,55.0,5083.179297597043,3
Kammanahalli,5,2845.0,5,140.0,4920.91388400703,5
Kammanahalli,5,1666.0,4,150.0,9003.60144057623,5
Kammanahalli,1,700.0,1,59.0,8428.57142857143,1
Kammanahalli,2,1200.0,2,80.0,6666.666666666667,2
Kammanahalli,2,1100.0,2,60.0,5454.545454545455,2
Kammanahalli,2,1200.0,1,81.0,6750.0,2
Kammanahalli,4,2900.0,4,200.0,6896.551724137931,4
Kammanahalli,2,1200.0,3,80.0,6666.666666666667,2
Kammasandra,3,1595.0,3,65.0,4075.235109717869,3
Kammasandra,2,810.0,2,24.5,3024.6913580246915,2
Kammasandra,1,650.0,1,18.41,2832.3076923076924,1
Kammasandra,2,674.0,2,29.0,4302.670623145401,2
Kammasandra,3,912.0,2,39.0,4276.315789473684,3
Kammasandra,2,1156.0,2,32.0,2768.166089965398,2
Kammasandra,2,870.0,2,24.0,2758.620689655173,2
Kammasandra,2,990.0,2,31.5,3181.818181818182,2
Kammasandra,2,930.0,2,25.0,2688.1720430107525,2
Kammasandra,2,992.0,2,25.79,2599.798387096774,2
Kammasandra,2,1030.0,1,25.75,2500.0,2
Kammasandra,2,1015.0,2,37.0,3645.320197044335,2
Kammasandra,2,1080.0,2,31.99,2962.037037037037,2
Kammasandra,2,1415.0,2,60.0,4240.282685512368,2
Kammasandra,2,1057.0,2,35.0,3311.2582781456954,2
Kammasandra,2,982.0,2,25.53,2599.79633401222,2
Kammasandra,3,1500.0,3,65.0,4333.333333333333,3
Kammasandra,2,985.0,2,40.5,4111.675126903553,2
Kammasandra,2,940.0,2,35.0,3723.404255319149,2
Kammasandra,1,610.0,1,18.5,3032.786885245901,1
Kanakapura,3,1419.0,3,75.0,5285.412262156448,3
Kanakapura,1,711.0,1,36.0,5063.291139240507,1
Kanakapura,1,711.0,1,38.0,5344.585091420535,1
Kanakapura,2,929.0,2,46.0,4951.560818083961,2
Kanakapura,1,551.0,1,30.0,5444.64609800363,1
Kanakapura,2,1020.0,2,42.83,4199.019607843137,2
Kanakapura,3,1699.0,3,97.0,5709.240729841083,3
Kanakapura,2,1130.0,2,45.2,4000.0,2
Kanakapura,3,1476.0,3,75.0,5081.30081300813,3
Kanakapura,2,1295.0,2,64.0,4942.084942084942,2
Kanakapura,2,1160.0,2,46.39,3999.137931034483,2
Kanakapura,2,1277.0,2,55.0,4306.969459671104,2
Kanakapura,2,1151.0,2,59.0,5125.977410947003,2
Kanakapura,2,945.0,2,47.0,4973.544973544974,2
Kanakapura,3,1254.0,2,70.0,5582.13716108453,3
Kanakapura,3,2200.0,3,121.0,5500.0,3
Kanakapura,2,1340.0,2,65.0,4850.746268656716,2
Kanakapura,3,1450.0,3,75.0,5172.413793103448,3
Kanakapura,2,1130.0,2,45.2,4000.0,2
Kanakapura,2,1283.0,2,68.0,5300.077942322681,2
Kanakapura,4,2130.0,4,120.0,5633.802816901409,4
Kanakapura,1,938.0,1,50.0,5330.490405117271,1
Kanakapura,1,712.0,1,35.475,4982.443820224719,1
Kanakapura,3,1489.0,2,70.0,4701.141705842848,3
Kanakapura,3,1477.0,2,69.5,4705.484089370345,3
Kanakpura Road,3,1665.0,3,88.0,5285.285285285286,3
Kanakpura Road,2,950.0,2,57.0,6000.0,2
Kanakpura Road,4,2250.0,4,110.0,4888.888888888889,4
Kanakpura Road,1,525.0,1,26.0,4952.380952380952,1
Kanakpura Road,1,525.0,1,27.25,5190.476190476191,1
Kanakpura Road,3,1100.0,2,58.0,5272.727272727273,3
Kanakpura Road,1,525.0,1,30.0,5714.285714285715,1
Kanakpura Road,2,1339.0,2,75.0,5601.194921583271,2
Kanakpura Road,3,1100.0,3,58.0,5272.727272727273,3
Kanakpura Road,1,525.0,1,26.0,4952.380952380952,1
Kanakpura Road,3,1843.0,3,95.84,5200.217037438958,3
Kanakpura Road,2,1290.0,2,74.0,5736.434108527132,2
Kanakpura Road,3,1665.0,3,86.58,5200.0,3
Kanakpura Road,3,1542.0,2,85.0,5512.321660181582,3
Kanakpura Road,3,1300.0,2,69.0,5307.692307692308,3
Kanakpura Road,2,1495.0,2,90.0,6020.066889632107,2
Kanakpura Road,3,1560.0,3,92.0,5897.4358974358975,3
Kanakpura Road,3,1420.0,2,75.0,5281.69014084507,3
Kanakpura Road,1,670.0,1,36.29,5416.417910447762,1
Kanakpura Road,3,1843.0,3,95.84,5200.217037438958,3
Kanakpura Road,3,1500.0,3,97.0,6466.666666666667,3
Kanakpura Road,2,1366.0,3,76.85,5625.915080527086,2
Kanakpura Road,1,525.0,1,25.0,4761.9047619047615,1
Kanakpura Road,3,2265.0,3,136.0,6004.415011037528,3
Kanakpura Road,3,2200.0,3,130.0,5909.090909090909,3
Kanakpura Road,1,525.0,1,30.0,5714.285714285715,1
Kanakpura Road,2,1051.0,2,56.74,5398.667935299714,2
Kanakpura Road,1,525.0,1,30.0,5714.285714285715,1
Kanakpura Road,3,1300.0,3,69.0,5307.692307692308,3
Kanakpura Road,2,700.0,2,40.0,5714.285714285715,2
Kanakpura Road,1,381.0,1,19.695,5169.291338582677,1
Kanakpura Road,3,1700.0,3,88.0,5176.470588235294,3
Kanakpura Road,4,2775.0,3,165.0,5945.945945945946,4
Kanakpura Road,3,1900.0,3,99.0,5210.526315789473,3
Kanakpura Road,2,1290.0,2,80.0,6201.550387596899,2
Kanakpura Road,3,1868.0,3,113.0,6049.250535331906,3
Kanakpura Road,2,1366.0,2,83.0,6076.134699853587,2
Kanakpura Road,2,700.0,2,40.0,5714.285714285715,2
Kanakpura Road,2,1339.0,2,71.5,5339.805825242718,2
Kanakpura Road,1,670.0,1,35.0,5223.880597014925,1
Kanakpura Road,1,525.0,1,30.0,5714.285714285715,1
Kanakpura Road,3,1498.0,3,95.0,6341.789052069425,3
Kanakpura Road,3,1665.0,3,86.91,5219.81981981982,3
Kanakpura Road,3,1665.0,3,86.58,5200.0,3
Kanakpura Road,1,712.0,1,38.44,5398.876404494382,1
Kanakpura Road,3,1507.0,2,95.0,6303.915063039151,3
Kanakpura Road,2,1339.0,2,85.0,6348.020911127707,2
Kanakpura Road,1,525.0,1,27.0,5142.857142857143,1
Kanakpura Road,1,525.0,1,27.5,5238.095238095239,1
Kanakpura Road,1,525.0,1,26.25,5000.0,1
Kanakpura Road,1,525.0,1,26.0,4952.380952380952,1
Kanakpura Road,3,1050.0,2,59.0,5619.047619047619,3
Kanakpura Road,3,1600.0,3,90.0,5625.0,3
Kanakpura Road,3,1100.0,3,56.57,5142.727272727273,3
Kanakpura Road,3,1843.0,3,96.2,5219.750406945198,3
Kanakpura Road,2,1240.0,2,65.0,5241.935483870968,2
Kanakpura Road,2,700.0,2,41.0,5857.142857142857,2
Kanakpura Road,2,700.0,1,41.0,5857.142857142857,2
Kanakpura Road,3,1100.0,3,58.0,5272.727272727273,3
Kanakpura Road,2,1140.0,2,65.0,5701.754385964912,2
Kanakpura Road,2,700.0,2,40.0,5714.285714285715,2
Kanakpura Road,1,525.0,1,26.01,4954.285714285715,1
Kanakpura Road,2,1322.0,2,70.0,5295.00756429652,2
Kanakpura Road,2,1698.0,2,105.0,6183.745583038869,2
Kanakpura Road,3,1300.0,3,69.0,5307.692307692308,3
Kanakpura Road,3,1300.0,3,69.0,5307.692307692308,3
Kanakpura Road,2,1167.0,2,63.0,5398.457583547558,2
Kanakpura Road,3,1300.0,3,69.0,5307.692307692308,3
Kanakpura Road,2,1430.0,2,78.0,5454.545454545455,2
Kanakpura Road,3,1100.0,3,58.0,5272.727272727273,3
Kanakpura Road,3,1300.0,2,69.0,5307.692307692308,3
Kanakpura Road,3,2000.0,3,105.0,5250.0,3
Kanakpura Road,3,1843.0,3,95.0,5154.639175257732,3
Kanakpura Road,1,850.0,1,37.32,4390.588235294118,1
Kanakpura Road,1,525.0,1,30.0,5714.285714285715,1
Kanakpura Road,3,1938.0,3,105.0,5417.956656346749,3
Kanakpura Road,3,1843.0,3,96.2,5219.750406945198,3
Kanakpura Road,1,525.0,1,26.0,4952.380952380952,1
Kanakpura Road,3,1622.0,3,95.0,5856.966707768187,3
Kannamangala,2,957.0,2,58.0,6060.606060606061,2
Kannamangala,2,957.0,2,56.0,5851.619644723093,2
Kannamangala,4,3000.0,4,200.0,6666.666666666667,4
Kannamangala,3,1536.0,3,89.0,5794.270833333333,3
Kannamangala,4,2400.0,4,130.0,5416.666666666667,4
Kannamangala,3,1574.0,3,93.34,5930.114358322745,3
Kannamangala,2,957.0,2,52.5,5485.8934169279,2
Kannamangala,3,1536.0,3,104.0,6770.833333333333,3
Kannamangala,2,957.0,2,54.5,5694.879832810867,2
Kannamangala,4,2422.0,4,135.0,5573.905862923204,4
Kannamangala,2,957.0,2,55.0,5747.126436781609,2
Kannamangala,2,957.0,2,56.0,5851.619644723093,2
Karuna Nagar,3,2500.0,3,180.0,7200.0,3
Karuna Nagar,3,2500.0,3,190.0,7600.0,3
Karuna Nagar,3,1962.0,3,175.0,8919.469928644241,3
Karuna Nagar,2,1057.0,2,65.0,6149.479659413434,2
Karuna Nagar,3,1354.0,2,98.0,7237.81388478582,3
Karuna Nagar,3,1945.0,3,115.0,5912.596401028278,3
Karuna Nagar,3,1960.0,3,165.0,8418.367346938776,3
Kasavanhalli,2,1060.0,2,58.06,5477.358490566037,2
Kasavanhalli,3,1563.05,3,105.0,6717.635392341896,3
Kasavanhalli,3,1717.0,3,99.0,5765.87070471753,3
Kasavanhalli,4,3260.0,4,240.0,7361.963190184049,4
Kasavanhalli,2,1349.0,2,78.0,5782.060785767235,2
Kasavanhalli,2,1121.0,2,78.0,6958.07314897413,2
Kasavanhalli,2,1100.0,2,50.0,4545.454545454545,2
Kasavanhalli,2,1200.0,2,78.0,6500.0,2
Kasavanhalli,3,1476.0,3,89.0,6029.810298102981,3
Kasavanhalli,2,1200.0,2,50.0,4166.666666666667,2
Kasavanhalli,3,1719.0,3,116.0,6748.109365910413,3
Kasavanhalli,2,1115.0,2,50.0,4484.304932735426,2
Kasavanhalli,2,1125.0,2,61.2,5440.0,2
Kasavanhalli,3,2170.0,3,151.0,6958.52534562212,3
Kasavanhalli,3,1476.0,3,95.0,6436.314363143631,3
Kasavanhalli,2,1200.0,2,50.3,4191.666666666667,2
Kasavanhalli,3,1787.0,3,123.0,6883.044208170118,3
Kasavanhalli,2,1090.0,2,59.8,5486.238532110092,2
Kasavanhalli,3,1691.0,3,104.0,6150.206978119456,3
Kasavanhalli,4,4260.0,4,272.0,6384.976525821597,4
Kasavanhalli,3,2111.0,4,120.0,5684.509711037423,3
Kasavanhalli,2,950.0,2,39.0,4105.263157894737,2
Kasavanhalli,1,770.0,1,43.82,5690.909090909091,1
Kasavanhalli,2,1147.0,2,60.0,5231.037489102006,2
Kasavanhalli,2,1375.0,2,72.0,5236.363636363636,2
Kasavanhalli,2,1200.0,2,60.0,5000.0,2
Kasavanhalli,4,4260.0,4,333.0,7816.901408450704,4
Kasavanhalli,2,1495.0,2,83.0,5551.839464882944,2
Kasavanhalli,4,4000.0,4,325.0,8125.0,4
Kasavanhalli,3,1225.0,2,69.0,5632.65306122449,3
Kasavanhalli,3,1917.0,3,132.0,6885.758998435055,3
Kasavanhalli,2,1375.0,2,78.0,5672.727272727273,2
Kasavanhalli,4,4408.0,4,344.0,7803.992740471869,4
Kasavanhalli,2,1309.0,2,95.0,7257.448433919022,2
Kasavanhalli,3,1476.0,3,105.0,7113.821138211382,3
Kasavanhalli,2,1158.0,2,67.0,5785.837651122625,2
Kasavanhalli,2,1214.0,2,67.0,5518.945634266886,2
Kasavanhalli,3,2110.0,4,120.0,5687.203791469195,3
Kasavanhalli,2,1495.0,2,110.0,7357.859531772575,2
Kasavanhalli,2,1575.0,2,85.0,5396.825396825397,2
Kasavanhalli,2,1069.0,2,55.0,5144.9953227315245,2
Kasavanhalli,2,1100.0,2,68.0,6181.818181818182,2
Kasavanhalli,3,1715.0,3,112.0,6530.61224489796,3
Kasavanhalli,2,1100.0,2,65.0,5909.090909090909,2
Kasavanhalli,2,1230.0,2,66.25,5386.178861788618,2
Kasavanhalli,3,1819.0,3,150.0,8246.289169873557,3
Kasavanhalli,2,1585.0,2,90.0,5678.233438485804,2
Kasavanhalli,2,1245.0,2,80.0,6425.70281124498,2
Kasavanhalli,3,2035.0,3,142.0,6977.886977886978,3
Kasavanhalli,3,1747.0,3,110.0,6296.508299942759,3
Kasavanhalli,2,1377.0,2,80.0,5809.731299927378,2
Kasavanhalli,2,1181.0,2,61.0,5165.114309906859,2
Kasavanhalli,2,1121.0,2,75.0,6690.454950936663,2
Kasturi Nagar,3,1925.0,3,125.0,6493.506493506494,3
Kasturi Nagar,2,1567.0,2,92.0,5871.091257179323,2
Kasturi Nagar,2,1080.0,2,80.0,7407.407407407408,2
Kasturi Nagar,2,1101.0,2,65.0,5903.723887375114,2
Kasturi Nagar,4,1896.0,3,125.0,6592.827004219409,4
Kasturi Nagar,2,1100.0,2,58.0,5272.727272727273,2
Kasturi Nagar,3,1570.0,3,110.0,7006.369426751592,3
Kasturi Nagar,2,1000.0,2,58.0,5800.0,2
Kasturi Nagar,2,1101.0,2,66.0,5994.550408719346,2
Kasturi Nagar,4,2507.0,4,155.0,6182.688472277623,4
Kathriguppe,3,1400.0,2,77.0,5500.0,3
Kathriguppe,3,1250.0,2,68.75,5500.0,3
Kathriguppe,3,1245.0,2,68.48,5500.401606425703,3
Kathriguppe,3,1350.0,2,87.01,6445.185185185185,3
Kathriguppe,3,1350.0,2,80.99,5999.259259259258,3
Kathriguppe,3,1365.0,2,75.08,5500.3663003663005,3
Kathriguppe,3,1300.0,3,77.99,5999.230769230769,3
Kathriguppe,3,1350.0,2,80.99,5999.259259259258,3
Kathriguppe,3,1390.0,2,76.45,5500.0,3
Kathriguppe,3,1350.0,3,78.3,5800.0,3
Kathriguppe,3,1250.0,2,68.75,5500.0,3
Kathriguppe,3,1300.0,3,77.99,5999.230769230769,3
Kathriguppe,3,1335.0,2,73.43,5500.374531835207,3
Kathriguppe,3,1300.0,3,77.99,5999.230769230769,3
Kathriguppe,3,1300.0,3,77.99,5999.230769230769,3
Kathriguppe,3,1335.0,2,73.43,5500.374531835207,3
Kathriguppe,3,1350.0,3,80.99,5999.259259259258,3
Kathriguppe,2,1250.0,2,68.75,5500.0,2
Kathriguppe,3,1350.0,3,80.99,5999.259259259258,3
Kaval Byrasandra,2,1200.0,2,52.0,4333.333333333333,2
Kaval Byrasandra,2,1020.0,2,52.0,5098.0392156862745,2
Kaval Byrasandra,2,1200.0,2,49.5,4125.0,2
Kaval Byrasandra,2,945.0,2,50.0,5291.005291005291,2
Kaval Byrasandra,2,1060.0,2,45.0,4245.2830188679245,2
Kaval Byrasandra,2,1100.0,2,46.0,4181.818181818182,2
Kaval Byrasandra,2,1185.0,2,49.0,4135.021097046413,2
Kaval Byrasandra,2,997.0,2,53.0,5315.947843530592,2
Kaval Byrasandra,2,1060.0,2,42.0,3962.264150943396,2
Kaval Byrasandra,1,480.0,1,25.0,5208.333333333333,1
Kaval Byrasandra,2,1125.0,2,41.5,3688.8888888888887,2
Kaval Byrasandra,2,1180.0,2,60.0,5084.745762711865,2
Kaval Byrasandra,3,1450.0,3,75.0,5172.413793103448,3
Kaval Byrasandra,2,1066.0,2,55.0,5159.474671669794,2
Kaval Byrasandra,2,1025.0,2,60.0,5853.658536585366,2
Kaval Byrasandra,3,1400.0,3,75.0,5357.142857142857,3
Kenchenahalli,2,1015.0,2,58.0,5714.285714285715,2
Kenchenahalli,1,715.0,1,45.0,6293.706293706294,1
Kenchenahalli,2,1150.0,2,58.0,5043.478260869565,2
Kenchenahalli,3,1280.0,2,69.0,5390.625,3
Kenchenahalli,2,870.0,1,45.0,5172.413793103448,2
Kenchenahalli,2,1150.0,2,60.0,5217.391304347826,2
Kenchenahalli,1,700.0,1,35.0,5000.0,1
Kenchenahalli,2,1060.0,2,52.0,4905.66037735849,2
Kenchenahalli,2,1150.0,2,57.0,4956.521739130435,2
Kenchenahalli,3,1720.0,3,100.0,5813.953488372093,3
Kenchenahalli,2,1015.0,2,60.0,5911.330049261083,2
Kengeri,2,750.0,2,38.0,5066.666666666667,2
Kengeri,2,1197.0,2,50.0,4177.109440267335,2
Kengeri,2,1200.0,2,58.0,4833.333333333333,2
Kengeri,2,726.0,2,31.0,4269.972451790633,2
Kengeri,2,1025.0,2,57.0,5560.975609756098,2
Kengeri,3,1082.0,2,49.0,4528.650646950093,3
Kengeri,2,750.0,2,36.0,4800.0,2
Kengeri,2,963.0,2,40.0,4153.686396677051,2
Kengeri,2,726.0,2,35.0,4820.936639118458,2
Kengeri,1,416.0,1,19.5,4687.5,1
Kengeri,2,900.0,2,45.0,5000.0,2
Kengeri,1,502.0,1,25.0,4980.0796812749,1
Kengeri,3,1200.0,3,67.0,5583.333333333333,3
Kengeri,2,725.0,2,30.0,4137.931034482759,2
Kengeri,1,500.0,1,17.0,3400.0,1
Kengeri,1,540.0,1,22.5,4166.666666666667,1
Kengeri,2,750.0,2,35.5,4733.333333333333,2
Kengeri,3,1741.0,3,80.0,4595.060310166571,3
Kengeri,2,1200.0,2,58.0,4833.333333333333,2
Kengeri,2,750.0,2,36.5,4866.666666666667,2
Kengeri,1,416.0,1,18.0,4326.923076923077,1
Kengeri,2,883.0,2,49.0,5549.263873159683,2
Kengeri,2,1052.0,2,51.0,4847.9087452471485,2
Kengeri,2,1220.0,2,63.0,5163.934426229508,2
Kengeri,1,1150.0,1,52.0,4521.739130434783,1
Kengeri,2,1192.0,2,53.5,4488.255033557047,2
Kengeri,2,750.0,2,40.0,5333.333333333333,2
Kengeri,2,1035.0,2,51.5,4975.84541062802,2
Kengeri,8,3000.0,5,130.0,4333.333333333333,8
Kengeri,1,410.0,1,15.0,3658.5365853658536,1
Kengeri,1,416.0,1,17.19,4132.211538461539,1
Kengeri,5,2500.0,4,100.0,4000.0,5
Kengeri,1,550.0,1,16.75,3045.454545454545,1
Kengeri Satellite Town,2,890.0,2,35.0,3932.5842696629215,2
Kengeri Satellite Town,2,883.0,2,45.0,5096.262740656852,2
Kengeri Satellite Town,3,1415.0,2,66.0,4664.310954063604,3
Kengeri Satellite Town,1,930.0,1,30.0,3225.8064516129034,1
Kengeri Satellite Town,3,1635.0,2,78.0,4770.642201834862,3
Kengeri Satellite Town,2,1050.0,2,43.0,4095.238095238096,2
Kengeri Satellite Town,2,1007.0,2,42.0,4170.8043694141015,2
Kengeri Satellite Town,2,635.0,1,22.0,3464.566929133858,2
